state,district,year,quarter,transaction_type,transaction_count,transaction_amount
,Mizoram,2020,2,,31.0,7322.0
,Chhattisgarh,2020,2,,1346.0,279005.0
,Jammu & Kashmir,2020,2,,206.0,48484.0
,Goa,2020,2,,341.0,71100.0
,Arunachal Pradesh,2020,2,,65.0,14329.0
,Delhi,2020,2,,11716.0,1897480.0
,Uttarakhand,2020,2,,660.0,134899.0
,Puducherry,2020,3,,191.0,58399.0
,Tamil Nadu,2020,3,,8026.0,2257373.0
,Uttar Pradesh,2020,3,,18131.0,4436969.0
,Madhya Pradesh,2020,3,,14476.0,3496126.0
,Andhra Pradesh,2020,3,,49812.0,12426481.0
,Tripura,2020,3,,249.0,61642.0
,Lakshadweep,2020,3,,4.0,1199.0
,Manipur,2020,3,,134.0,45164.0
,Maharashtra,2020,3,,71662.0,19230156.0
,Dadra & Nagar Haveli & Daman & Diu,2020,3,,257.0,65504.0
,Meghalaya,2020,3,,112.0,33615.0
,Andaman & Nicobar Islands,2020,3,,41.0,15380.0
,Haryana,2020,3,,7139.0,1884868.0
,Rajasthan,2020,3,,15235.0,3758527.0
,Ladakh,2020,3,,33.0,10260.0
,Punjab,2020,3,,2488.0,684753.0
,Assam,2020,3,,2206.0,599450.0
,Jharkhand,2020,3,,5368.0,1349934.0
,Odisha,2020,3,,10955.0,2640191.0
,Bihar,2020,3,,9733.0,2161102.0
,Kerala,2020,3,,8811.0,2830361.0
,Karnataka,2020,3,,53701.0,12407394.0
,Chandigarh,2020,3,,264.0,70969.0
,Telangana,2020,3,,34395.0,8406543.0
,Himachal Pradesh,2020,3,,531.0,165559.0
,West Bengal,2020,3,,12596.0,2878482.0
,Gujarat,2020,3,,12525.0,3335812.0
,Sikkim,2020,3,,94.0,28000.0
,Nagaland,2020,3,,89.0,20798.0
,Mizoram,2020,3,,74.0,24691.0
,Chhattisgarh,2020,3,,4702.0,1393656.0
,Jammu & Kashmir,2020,3,,441.0,133339.0
,Goa,2020,3,,683.0,196864.0
,Arunachal Pradesh,2020,3,,135.0,39687.0
,Delhi,2020,3,,7588.0,1927285.0
,Uttarakhand,2020,3,,1403.0,418543.0
,Puducherry,2020,4,,234.0,197955.0
,Tamil Nadu,2020,4,,10290.0,8993575.0
,Uttar Pradesh,2020,4,,17470.0,14180417.0
,Madhya Pradesh,2020,4,,10653.0,4897124.0
,Andhra Pradesh,2020,4,,21464.0,12985632.0
,Tripura,2020,4,,244.0,149765.0
,Manipur,2020,4,,90.0,49057.0
,Maharashtra,2020,4,,44798.0,27113814.0
,Dadra & Nagar Haveli & Daman & Diu,2020,4,,232.0,149513.0
,Meghalaya,2020,4,,92.0,71029.0
,Andaman & Nicobar Islands,2020,4,,124.0,157975.0
,Haryana,2020,4,,8283.0,5974278.0
,Rajasthan,2020,4,,12509.0,6471573.0
,Ladakh,2020,4,,27.0,34206.0
,Punjab,2020,4,,2451.0,1884291.0
,Assam,2020,4,,2413.0,1806801.0
,Jharkhand,2020,4,,3659.0,2857024.0
,Odisha,2020,4,,7526.0,4208701.0
,Bihar,2020,4,,9913.0,7860932.0
,Kerala,2020,4,,5479.0,4445525.0
,Karnataka,2020,4,,31747.0,26814968.0
,Chandigarh,2020,4,,200.0,153341.0
,Telangana,2020,4,,20961.0,11339099.0
,Himachal Pradesh,2020,4,,710.0,630966.0
,West Bengal,2020,4,,10233.0,7510455.0
,Gujarat,2020,4,,9990.0,6055037.0
,Sikkim,2020,4,,67.0,70214.0
,Nagaland,2020,4,,62.0,38836.0
,Mizoram,2020,4,,81.0,119124.0
,Chhattisgarh,2020,4,,3757.0,2249901.0
,Jammu & Kashmir,2020,4,,647.0,734861.0
,Goa,2020,4,,614.0,682364.0
,Arunachal Pradesh,2020,4,,125.0,84247.0
,Delhi,2020,4,,9725.0,8045442.0
,Uttarakhand,2020,4,,1756.0,1961891.0
,Puducherry,2021,1,,372.0,351827.0
,Tamil Nadu,2021,1,,14406.0,11180849.0
,Uttar Pradesh,2021,1,,24103.0,18027573.0
,Madhya Pradesh,2021,1,,14427.0,5567927.0
,Andhra Pradesh,2021,1,,22105.0,12749874.0
,Tripura,2021,1,,360.0,191531.0
,Lakshadweep,2021,1,,4.0,5225.0
,Manipur,2021,1,,136.0,72254.0
,Maharashtra,2021,1,,55792.0,33137753.0
,Dadra & Nagar Haveli & Daman & Diu,2021,1,,467.0,285691.0
,Meghalaya,2021,1,,107.0,128776.0
,Andaman & Nicobar Islands,2021,1,,225.0,244266.0
,Haryana,2021,1,,11038.0,7297880.0
,Rajasthan,2021,1,,17800.0,8074225.0
,Ladakh,2021,1,,32.0,34530.0
,Punjab,2021,1,,3783.0,2558380.0
,Assam,2021,1,,3167.0,2334419.0
,Jharkhand,2021,1,,4879.0,3274851.0
,Odisha,2021,1,,8236.0,4383330.0
,Bihar,2021,1,,12554.0,8796619.0
,Kerala,2021,1,,5731.0,5040506.0
,Karnataka,2021,1,,37595.0,30183325.0
,Chandigarh,2021,1,,338.0,238576.0
,Telangana,2021,1,,28298.0,14810947.0
,Himachal Pradesh,2021,1,,1064.0,906492.0
,West Bengal,2021,1,,15488.0,11172042.0
,Gujarat,2021,1,,12673.0,7288104.0
,Sikkim,2021,1,,122.0,111777.0
,Nagaland,2021,1,,79.0,42973.0
,Mizoram,2021,1,,415.0,302841.0
,Chhattisgarh,2021,1,,4712.0,2620468.0
,Jammu & Kashmir,2021,1,,1105.0,1546288.0
,Goa,2021,1,,879.0,827384.0
,Arunachal Pradesh,2021,1,,194.0,131611.0
,Delhi,2021,1,,12822.0,9655261.0
,Uttarakhand,2021,1,,2607.0,2719327.0
,Puducherry,2021,2,,526.0,508277.0
,Tamil Nadu,2021,2,,17682.0,16444344.0
,Uttar Pradesh,2021,2,,25952.0,25137571.0
,Madhya Pradesh,2021,2,,14803.0,9787391.0
,Andhra Pradesh,2021,2,,33205.0,22730687.0
,Tripura,2021,2,,381.0,409934.0
,Lakshadweep,2021,2,,5.0,6962.0
,Manipur,2021,2,,127.0,81332.0
,Maharashtra,2021,2,,70381.0,46763103.0
,Dadra & Nagar Haveli & Daman & Diu,2021,2,,368.0,275638.0
,Meghalaya,2021,2,,139.0,148434.0
,Andaman & Nicobar Islands,2021,2,,137.0,181504.0
,Haryana,2021,2,,12516.0,11272453.0
,Rajasthan,2021,2,,18281.0,14357445.0
,Ladakh,2021,2,,46.0,86251.0
,Punjab,2021,2,,4047.0,3768919.0
,Assam,2021,2,,3265.0,3008122.0
,Jharkhand,2021,2,,5180.0,5084230.0
,Odisha,2021,2,,7942.0,5832924.0
,Bihar,2021,2,,14301.0,13301581.0
,Kerala,2021,2,,9530.0,9676588.0
,Karnataka,2021,2,,40969.0,39501006.0
,Chandigarh,2021,2,,378.0,310943.0
,Telangana,2021,2,,28870.0,20935651.0
,Himachal Pradesh,2021,2,,1210.0,1402338.0
,West Bengal,2021,2,,15200.0,12396029.0
,Gujarat,2021,2,,14676.0,10263998.0
,Sikkim,2021,2,,93.0,122064.0
,Nagaland,2021,2,,85.0,139479.0
,Mizoram,2021,2,,187.0,124805.0
,Chhattisgarh,2021,2,,5055.0,3813417.0
,Jammu & Kashmir,2021,2,,1197.0,1832089.0
,Goa,2021,2,,1016.0,1028339.0
,Arunachal Pradesh,2021,2,,204.0,224928.0
,Delhi,2021,2,,13292.0,10840929.0
,Uttarakhand,2021,2,,2742.0,3265717.0
,Puducherry,2021,3,,561.0,556442.0
,Tamil Nadu,2021,3,,23107.0,23402918.0
,Uttar Pradesh,2021,3,,32799.0,32641118.0
,Madhya Pradesh,2021,3,,11990.0,7806258.0
,Andhra Pradesh,2021,3,,23075.0,19914338.0
,Tripura,2021,3,,494.0,649961.0
,Lakshadweep,2021,3,,19.0,16034.0
,Manipur,2021,3,,111.0,133016.0
,Maharashtra,2021,3,,52268.0,41313307.0
,Dadra & Nagar Haveli & Daman & Diu,2021,3,,360.0,273596.0
,Meghalaya,2021,3,,139.0,214554.0
,Andaman & Nicobar Islands,2021,3,,230.0,305235.0
,Haryana,2021,3,,14163.0,13215898.0
,Rajasthan,2021,3,,16643.0,12793862.0
,Ladakh,2021,3,,192.0,174052.0
,Punjab,2021,3,,4887.0,5271559.0
,Assam,2021,3,,4495.0,6010865.0
,Jharkhand,2021,3,,6794.0,7046048.0
,Odisha,2021,3,,7967.0,6008686.0
,Bihar,2021,3,,18030.0,18234941.0
,Kerala,2021,3,,10926.0,13255646.0
,Karnataka,2021,3,,47468.0,48078366.0
,Chandigarh,2021,3,,494.0,469634.0
,Telangana,2021,3,,27080.0,20925217.0
,Himachal Pradesh,2021,3,,1759.0,2444545.0
,West Bengal,2021,3,,24839.0,21424337.0
,Gujarat,2021,3,,15348.0,12341903.0
,Sikkim,2021,3,,106.0,140552.0
,Nagaland,2021,3,,91.0,123643.0
,Mizoram,2021,3,,81.0,83641.0
,Chhattisgarh,2021,3,,4676.0,3568837.0
,Jammu & Kashmir,2021,3,,1452.0,2139133.0
,Goa,2021,3,,1214.0,1385986.0
,Arunachal Pradesh,2021,3,,212.0,371051.0
,Delhi,2021,3,,16679.0,15007079.0
,Uttarakhand,2021,3,,4111.0,4646571.0
,Puducherry,2021,4,,786.0,946607.0
,Tamil Nadu,2021,4,,33037.0,42184290.0
,Uttar Pradesh,2021,4,,44132.0,59654951.0
,Madhya Pradesh,2021,4,,15069.0,17524432.0
,Andhra Pradesh,2021,4,,25423.0,31610335.0
,Tripura,2021,4,,702.0,1022508.0
,Lakshadweep,2021,4,,11.0,17096.0
,Manipur,2021,4,,145.0,271789.0
,Maharashtra,2021,4,,82423.0,93262227.0
,Dadra & Nagar Haveli & Daman & Diu,2021,4,,421.0,425384.0
,Meghalaya,2021,4,,263.0,451612.0
,Andaman & Nicobar Islands,2021,4,,757.0,1056380.0
,Haryana,2021,4,,19489.0,25885838.0
,Rajasthan,2021,4,,19375.0,24455262.0
,Ladakh,2021,4,,76.0,195966.0
,Punjab,2021,4,,6638.0,9912828.0
,Assam,2021,4,,8622.0,13962068.0
,Jharkhand,2021,4,,8465.0,11190423.0
,Odisha,2021,4,,9093.0,10941626.0
,Bihar,2021,4,,22456.0,27313813.0
,Kerala,2021,4,,19199.0,31260319.0
,Karnataka,2021,4,,74436.0,90723288.0
,Chandigarh,2021,4,,710.0,835813.0
,Telangana,2021,4,,34848.0,38845492.0
,Himachal Pradesh,2021,4,,2474.0,4667661.0
,West Bengal,2021,4,,26320.0,31282871.0
,Gujarat,2021,4,,19142.0,23282921.0
,Sikkim,2021,4,,195.0,503532.0
,Nagaland,2021,4,,183.0,341424.0
,Mizoram,2021,4,,100.0,175847.0
,Chhattisgarh,2021,4,,6029.0,8229039.0
,Jammu & Kashmir,2021,4,,3113.0,5223317.0
,Goa,2021,4,,2087.0,2737316.0
,Arunachal Pradesh,2021,4,,320.0,598459.0
,Delhi,2021,4,,34251.0,36578331.0
,Uttarakhand,2021,4,,5529.0,7849020.0
,Puducherry,2022,1,,1199.0,1663404.0
,Tamil Nadu,2022,1,,47621.0,64969045.0
,Uttar Pradesh,2022,1,,45996.0,73014969.0
,Madhya Pradesh,2022,1,,13791.0,19901462.0
,Andhra Pradesh,2022,1,,29954.0,42648157.0
,Tripura,2022,1,,907.0,1493401.0
,Lakshadweep,2022,1,,27.0,34664.0
,Manipur,2022,1,,177.0,517854.0
,Maharashtra,2022,1,,88015.0,117411928.0
,Dadra & Nagar Haveli & Daman & Diu,2022,1,,493.0,720741.0
,Meghalaya,2022,1,,337.0,729211.0
,Andaman & Nicobar Islands,2022,1,,768.0,1131287.0
,Haryana,2022,1,,22783.0,32526943.0
,Rajasthan,2022,1,,21517.0,31576932.0
,Ladakh,2022,1,,75.0,193935.0
,Punjab,2022,1,,7475.0,13155682.0
,Assam,2022,1,,16230.0,27447766.0
,Jharkhand,2022,1,,9373.0,13819466.0
,Odisha,2022,1,,9627.0,14539309.0
,Bihar,2022,1,,20253.0,27755736.0
,Kerala,2022,1,,37110.0,64172190.0
,Karnataka,2022,1,,95640.0,130733580.0
,Chandigarh,2022,1,,792.0,1150932.0
,Telangana,2022,1,,36325.0,51942016.0
,Himachal Pradesh,2022,1,,2768.0,5234739.0
,West Bengal,2022,1,,38779.0,51160527.0
,Gujarat,2022,1,,22221.0,29953433.0
,Sikkim,2022,1,,239.0,685987.0
,Nagaland,2022,1,,242.0,529223.0
,Mizoram,2022,1,,85.0,189428.0
,Chhattisgarh,2022,1,,6612.0,10139190.0
,Jammu & Kashmir,2022,1,,3584.0,7244267.0
,Goa,2022,1,,2634.0,3865245.0
,Arunachal Pradesh,2022,1,,355.0,894107.0
,Delhi,2022,1,,28232.0,35442069.0
,Uttarakhand,2022,1,,5339.0,8824948.0
,Puducherry,2022,2,,1156.0,1597786.0
,Tamil Nadu,2022,2,,46714.0,61835120.0
,Uttar Pradesh,2022,2,,55133.0,77434953.0
,Madhya Pradesh,2022,2,,14629.0,20159098.0
,Andhra Pradesh,2022,2,,32185.0,41708072.0
,Tripura,2022,2,,1021.0,1509105.0
,Lakshadweep,2022,2,,18.0,27463.0
,Manipur,2022,2,,218.0,553649.0
,Maharashtra,2022,2,,80935.0,104603934.0
,Dadra & Nagar Haveli & Daman & Diu,2022,2,,438.0,686857.0
,Meghalaya,2022,2,,379.0,789094.0
,Andaman & Nicobar Islands,2022,2,,501.0,779740.0
,Haryana,2022,2,,25352.0,33759068.0
,Rajasthan,2022,2,,24333.0,33748931.0
,Ladakh,2022,2,,113.0,269446.0
,Punjab,2022,2,,9175.0,15465367.0
,Assam,2022,2,,9228.0,15357811.0
,Jharkhand,2022,2,,9477.0,13464840.0
,Odisha,2022,2,,12371.0,16631095.0
,Bihar,2022,2,,21892.0,28212833.0
,Kerala,2022,2,,35667.0,59920203.0
,Karnataka,2022,2,,93385.0,123228632.0
,Chandigarh,2022,2,,1330.0,1874959.0
,Telangana,2022,2,,45600.0,58056956.0
,Himachal Pradesh,2022,2,,2831.0,5371078.0
,West Bengal,2022,2,,33542.0,41737021.0
,Gujarat,2022,2,,25381.0,32090965.0
,Sikkim,2022,2,,160.0,383709.0
,Nagaland,2022,2,,186.0,380878.0
,Mizoram,2022,2,,76.0,115090.0
,Chhattisgarh,2022,2,,7008.0,10119964.0
,Jammu & Kashmir,2022,2,,4071.0,7729792.0
,Goa,2022,2,,3524.0,5093510.0
,Arunachal Pradesh,2022,2,,564.0,1360231.0
,Delhi,2022,2,,26378.0,31787281.0
,Uttarakhand,2022,2,,5773.0,9168313.0
,Puducherry,2022,3,,1585.0,2025529.0
,Tamil Nadu,2022,3,,64356.0,79747520.0
,Uttar Pradesh,2022,3,,64514.0,87703512.0
,Madhya Pradesh,2022,3,,22733.0,29185118.0
,Andhra Pradesh,2022,3,,39301.0,48791931.0
,Tripura,2022,3,,1590.0,2105984.0
,Lakshadweep,2022,3,,38.0,41504.0
,Manipur,2022,3,,200.0,403213.0
,Maharashtra,2022,3,,90958.0,113835208.0
,Dadra & Nagar Haveli & Daman & Diu,2022,3,,707.0,983776.0
,Meghalaya,2022,3,,600.0,1039491.0
,Andaman & Nicobar Islands,2022,3,,643.0,902466.0
,Haryana,2022,3,,35346.0,45402800.0
,Rajasthan,2022,3,,33975.0,45565544.0
,Ladakh,2022,3,,137.0,369742.0
,Punjab,2022,3,,12370.0,19381895.0
,Assam,2022,3,,14149.0,22543564.0
,Jharkhand,2022,3,,14388.0,18156857.0
,Odisha,2022,3,,18898.0,23308531.0
,Bihar,2022,3,,28511.0,34704251.0
,Kerala,2022,3,,54587.0,85390924.0
,Karnataka,2022,3,,110273.0,144605784.0
,Chandigarh,2022,3,,1533.0,1998439.0
,Telangana,2022,3,,51465.0,64798126.0
,Himachal Pradesh,2022,3,,3641.0,6161692.0
,West Bengal,2022,3,,47853.0,59092307.0
,Gujarat,2022,3,,31302.0,37557227.0
,Sikkim,2022,3,,243.0,474940.0
,Nagaland,2022,3,,210.0,439669.0
,Mizoram,2022,3,,310.0,471306.0
,Chhattisgarh,2022,3,,8849.0,12119470.0
,Jammu & Kashmir,2022,3,,4794.0,8281826.0
,Goa,2022,3,,3157.0,4142108.0
,Arunachal Pradesh,2022,3,,510.0,1300304.0
,Delhi,2022,3,,35944.0,41570160.0
,Uttarakhand,2022,3,,6784.0,10070172.0
,Puducherry,2022,4,,2331.0,2693130.0
,Tamil Nadu,2022,4,,125491.0,146457790.0
,Uttar Pradesh,2022,4,,77022.0,116755813.0
,Madhya Pradesh,2022,4,,29234.0,42712883.0
,Andhra Pradesh,2022,4,,44329.0,58043239.0
,Tripura,2022,4,,1508.0,2112534.0
,Lakshadweep,2022,4,,15.0,27135.0
,Manipur,2022,4,,271.0,620655.0
,Maharashtra,2022,4,,125900.0,174915648.0
,Dadra & Nagar Haveli & Daman & Diu,2022,4,,871.0,1272628.0
,Meghalaya,2022,4,,627.0,1189529.0
,Andaman & Nicobar Islands,2022,4,,901.0,1441210.0
,Haryana,2022,4,,37971.0,56627115.0
,Rajasthan,2022,4,,40926.0,60792838.0
,Ladakh,2022,4,,162.0,410091.0
,Punjab,2022,4,,12187.0,21727831.0
,Assam,2022,4,,18826.0,29239168.0
,Jharkhand,2022,4,,16779.0,23147805.0
,Odisha,2022,4,,24538.0,33565401.0
,Bihar,2022,4,,33895.0,43914519.0
,Kerala,2022,4,,65563.0,103982997.0
,Karnataka,2022,4,,133971.0,185063287.0
,Chandigarh,2022,4,,1403.0,2024528.0
,Telangana,2022,4,,64655.0,88544127.0
,Himachal Pradesh,2022,4,,4565.0,9060436.0
,West Bengal,2022,4,,54277.0,70466433.0
,Gujarat,2022,4,,36418.0,50629325.0
,Sikkim,2022,4,,306.0,667214.0
,Nagaland,2022,4,,367.0,700864.0
,Mizoram,2022,4,,350.0,612551.0
,Chhattisgarh,2022,4,,11994.0,18137856.0
,Jammu & Kashmir,2022,4,,5031.0,10111183.0
,Goa,2022,4,,4388.0,6190669.0
,Arunachal Pradesh,2022,4,,613.0,1464572.0
,Delhi,2022,4,,48908.0,60603173.0
,Uttarakhand,2022,4,,8750.0,13817747.0
,Puducherry,2023,1,,1955.0,2593091.0
,Tamil Nadu,2023,1,,90690.0,116710222.0
,Uttar Pradesh,2023,1,,73080.0,127110494.0
,Madhya Pradesh,2023,1,,26393.0,45135679.0
,Andhra Pradesh,2023,1,,34920.0,51963355.0
,Tripura,2023,1,,1642.0,2404958.0
,Lakshadweep,2023,1,,26.0,30199.0
,Manipur,2023,1,,222.0,632084.0
,Maharashtra,2023,1,,112174.0,166596248.0
,Dadra & Nagar Haveli & Daman & Diu,2023,1,,799.0,1215168.0
,Meghalaya,2023,1,,562.0,1187523.0
,Andaman & Nicobar Islands,2023,1,,1004.0,1439198.0
,Haryana,2023,1,,37287.0,61127194.0
,Rajasthan,2023,1,,34415.0,61441050.0
,Ladakh,2023,1,,161.0,495736.0
,Punjab,2023,1,,10816.0,23330966.0
,Assam,2023,1,,22100.0,36963888.0
,Jharkhand,2023,1,,16108.0,23823406.0
,Odisha,2023,1,,18899.0,29360555.0
,Bihar,2023,1,,26929.0,38746711.0
,Kerala,2023,1,,62377.0,101786828.0
,Karnataka,2023,1,,127376.0,186543426.0
,Chandigarh,2023,1,,1520.0,2415574.0
,Telangana,2023,1,,54508.0,82678207.0
,Himachal Pradesh,2023,1,,3909.0,7826133.0
,West Bengal,2023,1,,56833.0,77461732.0
,Gujarat,2023,1,,32600.0,46937694.0
,Sikkim,2023,1,,260.0,688605.0
,Nagaland,2023,1,,320.0,704957.0
,Mizoram,2023,1,,171.0,326688.0
,Chhattisgarh,2023,1,,10460.0,16577191.0
,Jammu & Kashmir,2023,1,,4555.0,10275877.0
,Goa,2023,1,,4097.0,5859549.0
,Arunachal Pradesh,2023,1,,606.0,1747475.0
,Delhi,2023,1,,45821.0,61040038.0
,Uttarakhand,2023,1,,7552.0,13599026.0
,Puducherry,2023,2,,1809.0,2614006.0
,Tamil Nadu,2023,2,,79698.0,105328191.0
,Uttar Pradesh,2023,2,,74194.0,122522457.0
,Madhya Pradesh,2023,2,,27027.0,44871764.0
,Andhra Pradesh,2023,2,,36376.0,52067478.0
,Tripura,2023,2,,1563.0,2163813.0
,Lakshadweep,2023,2,,15.0,38384.0
,Manipur,2023,2,,123.0,341671.0
,Maharashtra,2023,2,,102754.0,157303399.0
,Dadra & Nagar Haveli & Daman & Diu,2023,2,,694.0,1058753.0
,Meghalaya,2023,2,,730.0,1551577.0
,Andaman & Nicobar Islands,2023,2,,768.0,1233395.0
,Haryana,2023,2,,40710.0,62186066.0
,Rajasthan,2023,2,,37170.0,61301449.0
,Ladakh,2023,2,,215.0,635831.0
,Punjab,2023,2,,13187.0,24998175.0
,Assam,2023,2,,16475.0,28368139.0
,Jharkhand,2023,2,,16662.0,23216215.0
,Odisha,2023,2,,22163.0,31307110.0
,Bihar,2023,2,,29212.0,40354886.0
,Kerala,2023,2,,61032.0,100620604.0
,Karnataka,2023,2,,117232.0,175704013.0
,Chandigarh,2023,2,,1704.0,2501107.0
,Telangana,2023,2,,55118.0,79238968.0
,Himachal Pradesh,2023,2,,4197.0,8499425.0
,West Bengal,2023,2,,49792.0,65204280.0
,Gujarat,2023,2,,32484.0,46254095.0
,Sikkim,2023,2,,270.0,628191.0
,Nagaland,2023,2,,269.0,628890.0
,Mizoram,2023,2,,119.0,232928.0
,Chhattisgarh,2023,2,,10514.0,16389610.0
,Jammu & Kashmir,2023,2,,5262.0,10974839.0
,Goa,2023,2,,4166.0,5930801.0
,Arunachal Pradesh,2023,2,,696.0,2095988.0
,Delhi,2023,2,,41358.0,54951108.0
,Uttarakhand,2023,2,,8051.0,14034915.0
,Puducherry,2023,3,,2232.0,2891647.0
,Tamil Nadu,2023,3,,91069.0,114625593.0
,Uttar Pradesh,2023,3,,78940.0,121483170.0
,Madhya Pradesh,2023,3,,29300.0,46963348.0
,Andhra Pradesh,2023,3,,43150.0,57802396.0
,Tripura,2023,3,,2071.0,2899393.0
,Lakshadweep,2023,3,,12.0,12407.0
,Manipur,2023,3,,76.0,193021.0
,Maharashtra,2023,3,,104872.0,151171882.0
,Dadra & Nagar Haveli & Daman & Diu,2023,3,,969.0,1333103.0
,Meghalaya,2023,3,,809.0,1728076.0
,Andaman & Nicobar Islands,2023,3,,795.0,1251145.0
,Haryana,2023,3,,42815.0,61782311.0
,Rajasthan,2023,3,,39960.0,64328784.0
,Ladakh,2023,3,,232.0,649027.0
,Punjab,2023,3,,14048.0,24461488.0
,Assam,2023,3,,22593.0,35618158.0
,Jharkhand,2023,3,,19478.0,25165702.0
,Odisha,2023,3,,20263.0,29008350.0
,Bihar,2023,3,,36550.0,45832355.0
,Kerala,2023,3,,66059.0,110021582.0
,Karnataka,2023,3,,139699.0,199448538.0
,Chandigarh,2023,3,,1883.0,2660630.0
,Telangana,2023,3,,61523.0,84397465.0
,Himachal Pradesh,2023,3,,3935.0,7869767.0
,West Bengal,2023,3,,58131.0,76359312.0
,Gujarat,2023,3,,51049.0,65768085.0
,Sikkim,2023,3,,251.0,698251.0
,Nagaland,2023,3,,268.0,632287.0
,Mizoram,2023,3,,166.0,271799.0
,Chhattisgarh,2023,3,,11927.0,17838382.0
,Jammu & Kashmir,2023,3,,5453.0,10975874.0
,Goa,2023,3,,3927.0,5646054.0
,Arunachal Pradesh,2023,3,,718.0,1904786.0
,Delhi,2023,3,,47113.0,58878500.0
,Uttarakhand,2023,3,,7856.0,12636749.0
,Puducherry,2023,4,,2447.0,3419395.0
,Tamil Nadu,2023,4,,104871.0,139433796.0
,Uttar Pradesh,2023,4,,92125.0,165509877.0
,Madhya Pradesh,2023,4,,40784.0,73801070.0
,Andhra Pradesh,2023,4,,41798.0,62342423.0
,Tripura,2023,4,,2237.0,3169741.0
,Lakshadweep,2023,4,,53.0,78346.0
,Manipur,2023,4,,225.0,476626.0
,Maharashtra,2023,4,,136968.0,217657114.0
,Dadra & Nagar Haveli & Daman & Diu,2023,4,,1207.0,1973867.0
,Meghalaya,2023,4,,806.0,1843364.0
,Andaman & Nicobar Islands,2023,4,,1145.0,1757821.0
,Haryana,2023,4,,47506.0,80747159.0
,Rajasthan,2023,4,,49741.0,94701652.0
,Ladakh,2023,4,,242.0,718967.0
,Punjab,2023,4,,13777.0,28715828.0
,Assam,2023,4,,23168.0,38731734.0
,Jharkhand,2023,4,,22398.0,33484644.0
,Odisha,2023,4,,25065.0,39753392.0
,Bihar,2023,4,,41447.0,57624322.0
,Kerala,2023,4,,73543.0,121905046.0
,Karnataka,2023,4,,156076.0,248056311.0
,Chandigarh,2023,4,,1767.0,3053934.0
,Telangana,2023,4,,63993.0,105605522.0
,Himachal Pradesh,2023,4,,5211.0,11898824.0
,West Bengal,2023,4,,72712.0,100365562.0
,Gujarat,2023,4,,41128.0,66735446.0
,Sikkim,2023,4,,324.0,793745.0
,Nagaland,2023,4,,331.0,822973.0
,Mizoram,2023,4,,312.0,557950.0
,Chhattisgarh,2023,4,,17300.0,29704673.0
,Jammu & Kashmir,2023,4,,6264.0,13932309.0
,Goa,2023,4,,4883.0,7411001.0
,Arunachal Pradesh,2023,4,,809.0,2105408.0
,Delhi,2023,4,,56336.0,77332401.0
,Uttarakhand,2023,4,,10040.0,19045152.0
,Puducherry,2024,1,,2702.0,3793554.0
,Tamil Nadu,2024,1,,111521.0,148976175.0
